ZipCode,ClimateZone,WeatherFile,WthrStationNum,IsValid
95407,2,SANTA-ROSA_724957,724957.0,1.0
95409,2,SANTA-ROSA_724957,724957.0,1.0
95410,1,EUREKA_725940,725940.0,1.0
95412,1,EUREKA_725940,725940.0,1.0
95412,2,UKIAH_725905,725905.0,1.0
95415,2,UKIAH_725905,725905.0,1.0
95417,1,EUREKA_725940,725940.0,1.0
95417,2,UKIAH_725905,725905.0,1.0
95420,1,EUREKA_725940,725940.0,1.0
95421,1,EUREKA_725940,725940.0,1.0
95421,2,SANTA-ROSA_724957,724957.0,1.0
95422,11,YUBA-CO_724838,724838.0,1.0
95422,12,SACRAMENTO-METRO_724839,724839.0,1.0
95422,2,SANTA-ROSA_724957,724957.0,1.0
95423,11,YUBA-CO_724838,724838.0,1.0
95423,2,UKIAH_725905,725905.0,1.0
95425,2,SANTA-ROSA_724957,724957.0,1.0
95427,1,EUREKA_725940,725940.0,1.0
95427,2,UKIAH_725905,725905.0,1.0
95428,11,RED-BLUFF_725910,725910.0,1.0
95428,16,MOUNT-SHASTA_725957,725957.0,1.0
95428,2,UKIAH_725905,725905.0,1.0
95429,2,UKIAH_725905,725905.0,1.0
95432,1,EUREKA_725940,725940.0,1.0
95436,2,SANTA-ROSA_724957,724957.0,1.0
95437,1,EUREKA_725940,725940.0,1.0
95437,2,UKIAH_725905,725905.0,1.0
95439,2,SANTA-ROSA_724957,724957.0,1.0
95441,2,SANTA-ROSA_724957,724957.0,1.0
95442,2,NAPA-CO_724955,724955.0,1.0
95443,2,UKIAH_725905,725905.0,1.0
95444,2,SANTA-ROSA_724957,724957.0,1.0
95445,1,EUREKA_725940,725940.0,1.0
95445,2,UKIAH_725905,725905.0,1.0
95446,1,EUREKA_725940,725940.0,1.0
95446,2,SANTA-ROSA_724957,724957.0,1.0
95448,1,EUREKA_725940,725940.0,1.0
95448,2,SANTA-ROSA_724957,724957.0,1.0
95449,2,UKIAH_725905,725905.0,1.0
95450,1,EUREKA_725940,725940.0,1.0
95451,2,UKIAH_725905,725905.0,1.0
95452,2,SANTA-ROSA_724957,724957.0,1.0
95453,2,UKIAH_725905,725905.0,1.0
95454,2,UKIAH_725905,725905.0,1.0
95456,1,EUREKA_725940,725940.0,1.0
95457,12,FAIRFLD-TRAVIS-AFB_745160,745160.0,1.0
95457,2,SANTA-ROSA_724957,724957.0,1.0
95458,2,UKIAH_725905,725905.0,1.0
95459,1,EUREKA_725940,725940.0,1.0
95459,2,UKIAH_725905,725905.0,1.0
95460,1,EUREKA_725940,725940.0,1.0
95461,2,SANTA-ROSA_724957,724957.0,1.0
95462,1,EUREKA_725940,725940.0,1.0
95462,2,SANTA-ROSA_724957,724957.0,1.0
95464,2,UKIAH_725905,725905.0,1.0
95465,1,EUREKA_725940,725940.0,1.0
95465,2,SANTA-ROSA_724957,724957.0,1.0
95466,1,EUREKA_725940,725940.0,1.0
95466,2,UKIAH_725905,725905.0,1.0
95467,2,SANTA-ROSA_724957,724957.0,1.0
95468,1,EUREKA_725940,725940.0,1.0
95468,2,UKIAH_725905,725905.0,1.0
95469,16,BLUE-CANYON_725845,725845.0,1.0
95469,2,UKIAH_725905,725905.0,1.0
95470,1,EUREKA_725940,725940.0,1.0
95470,2,UKIAH_725905,725905.0,1.0
95472,1,EUREKA_725940,725940.0,1.0
95472,2,SANTA-ROSA_724957,724957.0,1.0
95476,2,NAPA-CO_724955,724955.0,1.0
95476,3,OAKLAND_724930,724930.0,1.0
95480,1,EUREKA_725940,725940.0,1.0
95482,2,UKIAH_725905,725905.0,1.0
95485,2,UKIAH_725905,725905.0,1.0
95488,1,EUREKA_725940,725940.0,1.0
95490,1,EUREKA_725940,725940.0,1.0
95490,16,MOUNT-SHASTA_725957,725957.0,1.0
95490,2,UKIAH_725905,725905.0,1.0
95492,2,SANTA-ROSA_724957,724957.0,1.0
95493,2,UKIAH_725905,725905.0,1.0
95494,2,UKIAH_725905,725905.0,1.0
95497,1,EUREKA_725940,725940.0,1.0
95501,1,EUREKA_725940,725940.0,1.0
95503,1,EUREKA_725940,725940.0,1.0
95511,2,UKIAH_725905,725905.0,1.0
95514,2,UKIAH_725905,725905.0,1.0
95519,1,ARCATA_725945,725945.0,1.0
95521,1,EUREKA_725940,725940.0,1.0
95524,1,EUREKA_725940,725940.0,1.0
95525,1,ARCATA_725945,725945.0,1.0
95525,2,UKIAH_725905,725905.0,1.0
95526,16,MOUNT-SHASTA_725957,725957.0,1.0
95526,2,UKIAH_725905,725905.0,1.0
95527,16,MOUNT-SHASTA_725957,725957.0,1.0
95527,2,UKIAH_725905,725905.0,1.0
95528,1,EUREKA_725940,725940.0,1.0
95528,2,UKIAH_725905,725905.0,1.0
95531,1,CRESCENT-CITY_725946,725946.0,1.0
95531,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
95536,1,EUREKA_725940,725940.0,1.0
95540,1,EUREKA_725940,725940.0,1.0
95542,1,EUREKA_725940,725940.0,1.0
95542,2,UKIAH_725905,725905.0,1.0
95543,1,CRESCENT-CITY_725946,725946.0,1.0
95543,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
95546,1,ARCATA_725945,725945.0,1.0
95546,16,MOUNT-SHASTA_725957,725957.0,1.0
95546,2,UKIAH_725905,725905.0,1.0
95547,1,EUREKA_725940,725940.0,1.0
95548,1,CRESCENT-CITY_725946,725946.0,1.0
95548,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
95549,1,EUREKA_725940,725940.0,1.0
95549,2,UKIAH_725905,725905.0,1.0
95550,1,EUREKA_725940,725940.0,1.0
95550,2,UKIAH_725905,725905.0,1.0
95551,1,EUREKA_725940,725940.0,1.0
95552,2,UKIAH_725905,725905.0,1.0
95554,1,EUREKA_725940,725940.0,1.0
95554,2,UKIAH_725905,725905.0,1.0
95555,1,ARCATA_725945,725945.0,1.0
95556,16,MOUNT-SHASTA_725957,725957.0,1.0
95556,2,UKIAH_725905,725905.0,1.0
95558,1,EUREKA_725940,725940.0,1.0
95560,1,EUREKA_725940,725940.0,1.0
95560,2,UKIAH_725905,725905.0,1.0
95562,1,EUREKA_725940,725940.0,1.0
95563,16,MOUNT-SHASTA_725957,725957.0,1.0
95563,2,UKIAH_725905,725905.0,1.0
95564,1,EUREKA_725940,725940.0,1.0
95565,1,EUREKA_725940,725940.0,1.0
95565,2,UKIAH_725905,725905.0,1.0
95567,1,CRESCENT-CITY_725946,725946.0,1.0
95567,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
95568,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
95568,2,UKIAH_725905,725905.0,1.0
95569,1,EUREKA_725940,725940.0,1.0
95569,2,UKIAH_725905,725905.0,1.0
95570,1,ARCATA_725945,725945.0,1.0
95573,16,MOUNT-SHASTA_725957,725957.0,1.0
95573,2,UKIAH_725905,725905.0,1.0
95585,1,EUREKA_725940,725940.0,1.0
95585,2,UKIAH_725905,725905.0,1.0
95587,1,EUREKA_725940,725940.0,1.0
95587,2,UKIAH_725905,725905.0,1.0
95589,1,EUREKA_725940,725940.0,1.0
95589,2,UKIAH_725905,725905.0,1.0
95595,16,MOUNT-SHASTA_725957,725957.0,1.0
95595,2,UKIAH_725905,725905.0,1.0
95602,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95603,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95603,12,SACRAMENTO-METRO_724839,724839.0,1.0
95605,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95606,12,SACRAMENTO-METRO_724839,724839.0,1.0
95606,2,SANTA-ROSA_724957,724957.0,1.0
95607,12,SACRAMENTO-METRO_724839,724839.0,1.0
95607,2,NAPA-CO_724955,724955.0,1.0
95608,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95610,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95610,12,SACRAMENTO-METRO_724839,724839.0,1.0
95612,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95614,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95614,12,SACRAMENTO-METRO_724839,724839.0,1.0
95615,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95616,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95618,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95619,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95620,12,FAIRFLD-TRAVIS-AFB_745160,745160.0,1.0
95621,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95621,12,SACRAMENTO-METRO_724839,724839.0,1.0
95623,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95624,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95626,11,YUBA-CO_724838,724838.0,1.0
95626,12,SACRAMENTO-METRO_724839,724839.0,1.0
95627,12,SACRAMENTO-METRO_724839,724839.0,1.0
95628,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95629,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95629,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95630,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95630,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95631,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95631,12,SACRAMENTO-METRO_724839,724839.0,1.0
95631,16,BLUE-CANYON_725845,725845.0,1.0
95632,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95633,12,SACRAMENTO-METRO_724839,724839.0,1.0
95633,16,BLUE-CANYON_725845,725845.0,1.0
95634,12,SACRAMENTO-METRO_724839,724839.0,1.0
95634,16,BLUE-CANYON_725845,725845.0,1.0
95635,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95635,12,SACRAMENTO-METRO_724839,724839.0,1.0
95635,16,BLUE-CANYON_725845,725845.0,1.0
95636,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95636,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95637,12,SACRAMENTO-METRO_724839,724839.0,1.0
95638,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95640,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95641,12,FAIRFLD-TRAVIS-AFB_745160,745160.0,1.0
95642,12,STOCKTON_724920,724920.0,1.0
95645,11,YUBA-CO_724838,724838.0,1.0
95645,12,SACRAMENTO-METRO_724839,724839.0,1.0
95648,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95650,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95650,12,SACRAMENTO-METRO_724839,724839.0,1.0
95651,12,SACRAMENTO-METRO_724839,724839.0,1.0
95652,12,SACRAMENTO-METRO_724839,724839.0,1.0
95653,12,SACRAMENTO-METRO_724839,724839.0,1.0
95655,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95658,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95658,12,SACRAMENTO-METRO_724839,724839.0,1.0
95659,11,YUBA-CO_724838,724838.0,1.0
95659,12,SACRAMENTO-METRO_724839,724839.0,1.0
95660,12,SACRAMENTO-METRO_724839,724839.0,1.0
95661,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95661,12,SACRAMENTO-METRO_724839,724839.0,1.0
95662,12,SACRAMENTO-METRO_724839,724839.0,1.0
95663,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95664,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95664,12,SACRAMENTO-METRO_724839,724839.0,1.0
95665,12,STOCKTON_724920,724920.0,1.0
95666,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95666,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95667,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95667,16,BLUE-CANYON_725845,725845.0,1.0
95668,11,YUBA-CO_724838,724838.0,1.0
95669,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95670,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95672,12,SACRAMENTO-METRO_724839,724839.0,1.0
95673,12,SACRAMENTO-METRO_724839,724839.0,1.0
95674,11,YUBA-CO_724838,724838.0,1.0
95677,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95678,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95678,12,SACRAMENTO-METRO_724839,724839.0,1.0
95679,11,YUBA-CO_724838,724838.0,1.0
95679,12,SACRAMENTO-METRO_724839,724839.0,1.0
95679,2,SANTA-ROSA_724957,724957.0,1.0
95681,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95682,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95683,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95684,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95684,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95685,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95687,12,FAIRFLD-TRAVIS-AFB_745160,745160.0,1.0
95688,12,FAIRFLD-TRAVIS-AFB_745160,745160.0,1.0
95688,2,NAPA-CO_724955,724955.0,1.0
95689,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95689,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95690,12,FAIRFLD-TRAVIS-AFB_745160,745160.0,1.0
95691,11,YUBA-CO_724838,724838.0,1.0
95691,12,SACRAMENTO-METRO_724839,724839.0,1.0
95692,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95693,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95694,12,FAIRFLD-TRAVIS-AFB_745160,745160.0,1.0
95694,2,NAPA-CO_724955,724955.0,1.0
95695,12,SACRAMENTO-METRO_724839,724839.0,1.0
95698,12,SACRAMENTO-METRO_724839,724839.0,1.0
95701,16,BLUE-CANYON_725845,725845.0,1.0
95703,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95709,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95709,16,BLUE-CANYON_725845,725845.0,1.0
95713,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95713,16,BLUE-CANYON_725845,725845.0,1.0
95714,16,BLUE-CANYON_725845,725845.0,1.0
95715,16,BLUE-CANYON_725845,725845.0,1.0
95717,16,BLUE-CANYON_725845,725845.0,1.0
95720,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95721,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95722,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95724,16,BLUE-CANYON_725845,725845.0,1.0
95726,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95726,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95728,16,TRUCKEE-TAHOE_725846,725846.0,1.0
95735,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
95742,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95746,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95746,12,SACRAMENTO-METRO_724839,724839.0,1.0
95747,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95747,12,SACRAMENTO-METRO_724839,724839.0,1.0
95757,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95758,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95762,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95765,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95776,11,YUBA-CO_724838,724838.0,1.0
95776,12,SACRAMENTO-METRO_724839,724839.0,1.0
95811,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95814,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95815,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95816,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95817,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95818,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95819,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95820,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95821,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95822,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95823,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95824,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95825,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95826,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95827,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95828,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95829,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95830,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95831,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95832,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95833,12,SACRAMENTO-METRO_724839,724839.0,1.0
95834,12,SACRAMENTO-METRO_724839,724839.0,1.0
95835,12,SACRAMENTO-METRO_724839,724839.0,1.0
95836,11,YUBA-CO_724838,724838.0,1.0
95836,12,SACRAMENTO-METRO_724839,724839.0,1.0
95837,11,YUBA-CO_724838,724838.0,1.0
95837,12,SACRAMENTO-METRO_724839,724839.0,1.0
95838,12,SACRAMENTO-METRO_724839,724839.0,1.0
95841,12,SACRAMENTO-METRO_724839,724839.0,1.0
95842,12,SACRAMENTO-METRO_724839,724839.0,1.0
95843,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95843,12,SACRAMENTO-METRO_724839,724839.0,1.0
95864,12,SACRAMENTO-EXECUTIVE_724830,724830.0,1.0
95901,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95903,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95910,16,BLUE-CANYON_725845,725845.0,1.0
95912,11,YUBA-CO_724838,724838.0,1.0
95912,12,SACRAMENTO-METRO_724839,724839.0,1.0
95914,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95915,16,BLUE-CANYON_725845,725845.0,1.0
95916,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95916,16,BLUE-CANYON_725845,725845.0,1.0
95917,11,YUBA-CO_724838,724838.0,1.0
95918,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95919,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95919,16,BLUE-CANYON_725845,725845.0,1.0
95920,11,YUBA-CO_724838,724838.0,1.0
95922,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95922,16,BLUE-CANYON_725845,725845.0,1.0
95923,16,BLUE-CANYON_725845,725845.0,1.0
95925,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95925,16,BLUE-CANYON_725845,725845.0,1.0
95926,11,RED-BLUFF_725910,725910.0,1.0
95928,11,RED-BLUFF_725910,725910.0,1.0
95932,11,YUBA-CO_724838,724838.0,1.0
95934,16,BLUE-CANYON_725845,725845.0,1.0
95935,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95935,16,BLUE-CANYON_725845,725845.0,1.0
95936,16,BLUE-CANYON_725845,725845.0,1.0
95937,11,YUBA-CO_724838,724838.0,1.0
95937,12,SACRAMENTO-METRO_724839,724839.0,1.0
95938,11,YUBA-CO_724838,724838.0,1.0
95939,11,RED-BLUFF_725910,725910.0,1.0
95939,16,BLUE-CANYON_725845,725845.0,1.0
95939,2,UKIAH_725905,725905.0,1.0
95941,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95941,16,BLUE-CANYON_725845,725845.0,1.0
95942,11,RED-BLUFF_725910,725910.0,1.0
95942,16,BLUE-CANYON_725845,725845.0,1.0
95943,11,RED-BLUFF_725910,725910.0,1.0
95944,16,BLUE-CANYON_725845,725845.0,1.0
95945,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95945,16,BLUE-CANYON_725845,725845.0,1.0
95946,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95947,16,BLUE-CANYON_725845,725845.0,1.0
95948,11,YUBA-CO_724838,724838.0,1.0
95949,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95951,11,RED-BLUFF_725910,725910.0,1.0
95953,11,YUBA-CO_724838,724838.0,1.0
95954,11,RED-BLUFF_725910,725910.0,1.0
95954,16,BLUE-CANYON_725845,725845.0,1.0
95955,11,YUBA-CO_724838,724838.0,1.0
95956,16,BLUE-CANYON_725845,725845.0,1.0
95957,11,YUBA-CO_724838,724838.0,1.0
95959,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95959,16,BLUE-CANYON_725845,725845.0,1.0
95960,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95960,16,BLUE-CANYON_725845,725845.0,1.0
95961,11,YUBA-CO_724838,724838.0,1.0
95962,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95963,11,RED-BLUFF_725910,725910.0,1.0
95963,16,BLUE-CANYON_725845,725845.0,1.0
95965,11,YUBA-CO_724838,724838.0,1.0
95965,16,BLUE-CANYON_725845,725845.0,1.0
95966,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95966,16,BLUE-CANYON_725845,725845.0,1.0
95968,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95969,11,RED-BLUFF_725910,725910.0,1.0
95970,11,YUBA-CO_724838,724838.0,1.0
95971,16,BLUE-CANYON_725845,725845.0,1.0
95972,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95973,11,RED-BLUFF_725910,725910.0,1.0
95973,16,BLUE-CANYON_725845,725845.0,1.0
95975,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95977,11,MARYSVILLE-BEALE-AFB_724837,724837.0,1.0
95979,11,YUBA-CO_724838,724838.0,1.0
95979,16,BLUE-CANYON_725845,725845.0,1.0
95979,2,UKIAH_725905,725905.0,1.0
95981,16,BLUE-CANYON_725845,725845.0,1.0
95982,11,YUBA-CO_724838,724838.0,1.0
95983,16,BLUE-CANYON_725845,725845.0,1.0
95984,16,BLUE-CANYON_725845,725845.0,1.0
95987,11,YUBA-CO_724838,724838.0,1.0
95987,12,SACRAMENTO-METRO_724839,724839.0,1.0
95987,2,UKIAH_725905,725905.0,1.0
95988,11,RED-BLUFF_725910,725910.0,1.0
95991,11,YUBA-CO_724838,724838.0,1.0
95993,11,YUBA-CO_724838,724838.0,1.0
96001,11,REDDING_725920,725920.0,1.0
96001,16,MOUNT-SHASTA_725957,725957.0,1.0
96002,11,REDDING_725920,725920.0,1.0
96003,11,REDDING_725920,725920.0,1.0
96006,16,ALTURAS_725958,725958.0,1.0
96007,11,REDDING_725920,725920.0,1.0
96008,11,REDDING_725920,725920.0,1.0
96010,16,MOUNT-SHASTA_725957,725957.0,1.0
96013,16,MOUNT-SHASTA_725957,725957.0,1.0
96014,16,MOUNT-SHASTA_725957,725957.0,1.0
96015,16,ALTURAS_725958,725958.0,1.0
96016,16,MOUNT-SHASTA_725957,725957.0,1.0
96019,11,REDDING_725920,725920.0,1.0
96020,16,BLUE-CANYON_725845,725845.0,1.0
96021,11,RED-BLUFF_725910,725910.0,1.0
96022,11,REDDING_725920,725920.0,1.0
96023,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96024,11,REDDING_725920,725920.0,1.0
96024,16,MOUNT-SHASTA_725957,725957.0,1.0
96025,16,MOUNT-SHASTA_725957,725957.0,1.0
96027,16,MOUNT-SHASTA_725957,725957.0,1.0
96028,16,MOUNT-SHASTA_725957,725957.0,1.0
96031,16,MOUNT-SHASTA_725957,725957.0,1.0
96031,2,UKIAH_725905,725905.0,1.0
96032,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96033,11,REDDING_725920,725920.0,1.0
96033,16,MOUNT-SHASTA_725957,725957.0,1.0
96034,16,MOUNT-SHASTA_725957,725957.0,1.0
96035,11,RED-BLUFF_725910,725910.0,1.0
96038,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96039,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96040,16,MOUNT-SHASTA_725957,725957.0,1.0
96041,16,MOUNT-SHASTA_725957,725957.0,1.0
96044,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96046,16,MOUNT-SHASTA_725957,725957.0,1.0
96046,2,UKIAH_725905,725905.0,1.0
96047,11,REDDING_725920,725920.0,1.0
96047,16,MOUNT-SHASTA_725957,725957.0,1.0
96048,16,MOUNT-SHASTA_725957,725957.0,1.0
96050,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96051,11,REDDING_725920,725920.0,1.0
96051,16,MOUNT-SHASTA_725957,725957.0,1.0
96052,11,REDDING_725920,725920.0,1.0
96052,16,MOUNT-SHASTA_725957,725957.0,1.0
96054,16,ALTURAS_725958,725958.0,1.0
96055,11,RED-BLUFF_725910,725910.0,1.0
96056,16,ALTURAS_725958,725958.0,1.0
96057,16,MOUNT-SHASTA_725957,725957.0,1.0
96058,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96059,11,REDDING_725920,725920.0,1.0
96059,16,MOUNT-SHASTA_725957,725957.0,1.0
96062,11,REDDING_725920,725920.0,1.0
96063,16,MOUNT-SHASTA_725957,725957.0,1.0
96064,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96065,11,REDDING_725920,725920.0,1.0
96065,16,MOUNT-SHASTA_725957,725957.0,1.0
96067,16,MOUNT-SHASTA_725957,725957.0,1.0
96069,11,REDDING_725920,725920.0,1.0
96069,16,MOUNT-SHASTA_725957,725957.0,1.0
96071,16,MOUNT-SHASTA_725957,725957.0,1.0
96073,11,REDDING_725920,725920.0,1.0
96075,11,RED-BLUFF_725910,725910.0,1.0
96075,16,MOUNT-SHASTA_725957,725957.0,1.0
96076,11,REDDING_725920,725920.0,1.0
96076,16,MOUNT-SHASTA_725957,725957.0,1.0
96080,11,RED-BLUFF_725910,725910.0,1.0
96080,16,MOUNT-SHASTA_725957,725957.0,1.0
96085,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96086,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96087,11,REDDING_725920,725920.0,1.0
96088,11,REDDING_725920,725920.0,1.0
96088,16,MOUNT-SHASTA_725957,725957.0,1.0
96091,16,MOUNT-SHASTA_725957,725957.0,1.0
96093,16,MOUNT-SHASTA_725957,725957.0,1.0
96094,16,MOUNT-SHASTA_725957,725957.0,1.0
96096,11,REDDING_725920,725920.0,1.0
96096,16,MOUNT-SHASTA_725957,725957.0,1.0
96097,16,MONTAGUE-SISKIYOU-CO_725955,725955.0,1.0
96101,16,ALTURAS_725958,725958.0,1.0
96103,16,BLUE-CANYON_725845,725845.0,1.0
96104,16,ALTURAS_725958,725958.0,1.0
96105,16,TRUCKEE-TAHOE_725846,725846.0,1.0
96106,16,BLUE-CANYON_725845,725845.0,1.0
96107,16,SOUTH-LAKE-TAHOE_725847,725847.0,1.0
96108,16,ALTURAS_725958,725958.0,1.0
96109,16,TRUCKEE-TAHOE_725846,725846.0,1.0
96111,16,TRUCKEE-TAHOE_725846,725846.0,1.0
96112,16,ALTURAS_725958,725958.0,1.0
96113,16,TRUCKEE-TAHOE_725846,725846.0,1.0
96114,16,TRUCKEE-TAHOE_725846,725846.0,1.0
96115,16,ALTURAS_725958,725958.0,1.0
96116,16,ALTURAS_725958,725958.0,1.0
96117,16,ALTURAS_725958,725958.0,1.0
